MORN UW Equity,Morningstar Inc
MOS UN Equity,Mosaic Co/The
MOV UN Equity,Movado Group Inc
MPAA UW Equity,Motorcar Parts of America Inc
MPB UQ Equity,Mid Penn Bancorp Inc
MPC UN Equity,Marathon Petroleum Corp
MPG UN Equity,Metaldyne Performance Group Inc
MPOYQ UN Equity,Amplify Energy Corp
MPSX UN Equity,Multi Packaging Solutions International
MPW UN Equity,Medical Properties Trust Inc
MPWR UW Equity,Monolithic Power Systems Inc
MPX UN Equity,Marine Products Corp
MR UN Equity,Montage Resources Corp
MRBK UW Equity,Meridian Corp
MRC UN Equity,MRC Global Inc
MRCY UW Equity,Mercury Systems Inc
MRD UW Equity,Range Resources-Louisiana Inc
MRH UN Equity,Montpelier Re Holdings Ltd
MRIN UN Equity,Marin Software Inc
MRK UN Equity,Merck & Co Inc
MRKR UQ Equity,Marker Therapeutics Inc
MRLN UW Equity,Marlin Business Services Corp
MRNA UW Equity,Moderna Inc
MRNS UQ Equity,Marinus Pharmaceuticals Inc
MRO UN Equity,Marathon Oil Corp
MRSN UW Equity,Mersana Therapeutics Inc
MRT UN Equity,MedEquities Realty Trust Inc
MRTN UW Equity,Marten Transport Ltd
MRTX UR Equity,Mirati Therapeutics Inc
MRTX UW Equity,Mirati Therapeutics Inc
MRVL UW Equity,Marvell Technology Group Ltd
MS UN Equity,Morgan Stanley
MSA UN Equity,MSA Safety Inc
MSBI UW Equity,Midland States Bancorp Inc
MSCC UW Equity,Microsemi Corp
MSCI UN Equity,MSCI Inc
MSEX UW Equity,Middlesex Water Co
MSFG UW Equity,MainSource Financial Group Inc
MSFT UW Equity,Microsoft Corp
MSGE UN Equity,Madison Square Garden Entertainment Corp
MSGN UN Equity,MSG Networks Inc
MSGN UW Equity,MSG Networks Inc
MSGS UN Equity,Madison Square Garden Sports Corp
MSI UN Equity,Motorola Solutions Inc
MSL UN Equity,MidSouth Bancorp Inc
MSM UN Equity,MSC Industrial Direct Co Inc
MSO UN Equity,Martha Stewart Living Omnimedia Inc
MSON UQ Equity,Misonix Inc
MSTR UW Equity,MicroStrategy Inc
MTB UN Equity,M&T Bank Corp
MTCH UW Equity,Match Group Inc
MTD UN Equity,Mettler-Toledo International Inc
MTDR UN Equity,Matador Resources Co
MTEM UR Equity,Molecular Templates Inc
MTG UN Equity,MGIC Investment Corp
MTGE UW Equity,MTGE Investment Corp
MTH UN Equity,Meritage Homes Corp
MTN UN Equity,Vail Resorts Inc
MTNB UA Equity,Matinas BioPharma Holdings Inc
MTOR UN Equity,Meritor Inc
MTRN UN Equity,Materion Corp
MTRX UW Equity,Matrix Service Co
MTSC UW Equity,MTS Systems Corp
MTSI UW Equity,MACOM Technology Solutions Holdings Inc
MTSN UW Equity,Mattson Technology Inc
MTW UN Equity,Manitowoc Co Inc/The
MTX UN Equity,Minerals Technologies Inc
MTZ UN Equity,MasTec Inc
MU UW Equity,Micron Technology Inc
MULE UN Equity,MuleSoft Inc
MUR UN Equity,Murphy Oil Corp
MUSA UN Equity,Murphy USA Inc
MVBF UR Equity,MVB Financial Corp
MVIS UQ Equity,MicroVision Inc
MVNR UN Equity,Mavenir Systems Inc
MW UN Equity,Men's Wearhouse Inc/The
MWA UN Equity,Mueller Water Products Inc
MWIV UW Equity,MWI Veterinary Supply Inc
MWV UN Equity,WestRock MWV LLC
MWW UN Equity,Monster Worldwide Inc
MXIM UW Equity,Maxim Integrated Products Inc
MXL UN Equity,MaxLinear Inc
MXPT US Equity,MaxPoint Interactive Inc
MXWL UW Equity,Maxwell Technologies Inc
MYCC UN Equity,ClubCorp Holdings Inc
MYE UN Equity,Myers Industries Inc
MYFW UW Equity,First Western Financial Inc
MYGN UW Equity,Myriad Genetics Inc
MYL UW Equity,Mylan NV
MYOK UW Equity,MyoKardia Inc
MYOV UN Equity,Myovant Sciences Ltd
MYRG UW Equity,MYR Group Inc
N UN Equity,NetSuite Inc
NADLQ UN Equity,North Atlantic Drilling Ltd
NAME UW Equity,Rightside Group Ltd
NAT UN Equity,Nordic American Tankers Ltd
NATH UW Equity,Nathan's Famous Inc
NATI UW Equity,National Instruments Corp
NATL UW Equity,National Interstate Corp
NATR UR Equity,Nature's Sunshine Products Inc
NAV UN Equity,Navistar International Corp
NAVB UA Equity,Navidea Biopharmaceuticals Inc
NAVG UW Equity,Navigators Group Inc/The
NAVI UW Equity,Navient Corp
NBBC UW Equity,NewBridge Bancorp
NBEV UR Equity,New Age Beverages Corp
NBHC UN Equity,National Bank Holdings Corp
NBIX UW Equity,Neurocrine Biosciences Inc
NBL UN Equity,Noble Energy Inc
NBL UW Equity,Noble Energy Inc
NBN UQ Equity,Northeast Bank
NBR UN Equity,Nabors Industries Ltd
NBSE UR Equity,Neubase Therapeutics Inc
NBTB UW Equity,NBT Bancorp Inc
NC UN Equity,NACCO Industries Inc
NCBS UR Equity,Nicolet Bankshares Inc
NCFT UN Equity,Norcraft Cos Inc
NCI UN Equity,Navigant Consulting Inc
NCIT UW Equity,NCI Inc
NCLH UN Equity,Norwegian Cruise Line Holdings Ltd
NCLH UW Equity,Norwegian Cruise Line Holdings Ltd
NCMI UW Equity,National CineMedia Inc
NCOM UW Equity,National Commerce Corp
NCR UN Equity,NCR Corp
NCSM UW Equity,NCS Multistage Holdings Inc
NDAQ UW Equity,Nasdaq Inc
NDLS UW Equity,Noodles & Co
NDSN UW Equity,Nordson Corp
NE UN Equity,Noble Corp plc
NEE UN Equity,NextEra Energy Inc
NEFF UN Equity,Neff Corp
NEM UN Equity,Newmont Corp
NEO UR Equity,NeoGenomics Inc
NEOG UW Equity,Neogen Corp
NEOS UQ Equity,Neos Therapeutics Inc
NERV UQ Equity,Minerva Neurosciences Inc
NES UA Equity,Nuverra Environmental Solutions Inc
NESCQ UN Equity,Nuverra Environmental Solutions Inc
NESR UR Equity,National Energy Services Reunited Corp
NET UN Equity,Cloudflare Inc
NEU UN Equity,NewMarket Corp
NEWP UW Equity,Newport Corp
NEWR UN Equity,New Relic Inc
NEWS UW Equity,First Eagle Private Credit LLC
NEX UN Equity,NexTier Oilfield Solutions Inc
NEXT UR Equity,NextDecade Corp
NFBK UW Equity,Northfield Bancorp Inc
NFG UN Equity,National Fuel Gas Co
NFLX UW Equity,Netflix Inc
NFX UN Equity,Newfield Exploration Co
NG UA Equity,Novagold Resources Inc
NGHC UQ Equity,National General Holdings Corp
NGM UW Equity,NGM Biopharmaceuticals Inc
NGS UN Equity,Natural Gas Services Group Inc
NGVC UN Equity,Natural Grocers by Vitamin Cottage Inc
NGVT UN Equity,Ingevity Corp
NH UW Equity,NantHealth Inc
NHC UA Equity,National HealthCare Corp
NHI UN Equity,National Health Investors Inc
NHTC UR Equity,Natural Health Trends Corp
NI UN Equity,NiSource Inc
NICK UW Equity,Nicholas Financial Inc
NIHD UW Equity,NII Holdings Inc
NILE UW Equity,Blue Nile Inc
NINE UN Equity,Nine Energy Service Inc
NJR UN Equity,New Jersey Resources Corp
NK UW Equity,NantKwest Inc
NKE UN Equity,NIKE Inc
NKSH UR Equity,National Bankshares Inc
NKTR UW Equity,Nektar Therapeutics
NL UN Equity,NL Industries Inc
NLOK UW Equity,NortonLifeLock Inc
NLS UN Equity,Nautilus Inc
NLSN UN Equity,Nielsen Holdings PLC
NLTX UQ Equity,Neoleukin Therapeutics Inc
NLY UN Equity,Annaly Capital Management Inc
NM UN Equity,Navios Maritime Holdings Inc
NMBL UN Equity,Nimble Storage Inc
NMIH UQ Equity,NMI Holdings Inc
NMRD UR Equity,Nemaura Medical Inc
NMRK UW Equity,Newmark Group Inc
NMRX UW Equity,Sierra Wireless Services America Holding
NMTR UR Equity,9 Meters Biopharma Inc
NNA UN Equity,Navios Maritime Acquisition Corp
NNBR UW Equity,NN Inc
NNI UN Equity,Nelnet Inc
NNN UN Equity,National Retail Properties Inc
NNVC UA Equity,NanoViricides Inc
NOC UN Equity,Northrop Grumman Corp
NODK UR Equity,NI Holdings Inc
NOG UA Equity,Northern Oil and Gas Inc
NORNQ UN Equity,Noranda Aluminum Holding Corp
NOV UN Equity,National Oilwell Varco Inc
NOVA UN Equity,Sunnova Energy International Inc
NOVN UQ Equity,Novan Inc
NOVT UW Equity,Novanta Inc
NOW UN Equity,ServiceNow Inc
NP UN Equity,Neenah Inc
NPBC UW Equity,National Penn Bancshares Inc
NPK UN Equity,National Presto Industries Inc
NPO UN Equity,EnPro Industries Inc
NPSP UW Equity,Shire-Nps Pharmaceuticals Inc
NPTN UN Equity,NeoPhotonics Corp
NR UN Equity,Newpark Resources Inc
NRBO UR Equity,NeuroBo Pharmaceuticals Inc
NRC UW Equity,National Research Corp
NRCG UA Equity,NRC Group Holdings Corp
NRE UN Equity,NorthStar Realty Europe Corp
NRF UN Equity,NorthStar Realty Finance Corp/old
NRG UN Equity,NRG Energy Inc
NRIM UW Equity,Northrim BanCorp Inc
NRTSF UA Equity,Nobilis Health Corp
NRZ UN Equity,New Residential Investment Corp
NSA UN Equity,National Storage Affiliates Trust
NSC UN Equity,Norfolk Southern Corp
NSCO UN Equity,Nesco Holdings Inc
NSIT UW Equity,Insight Enterprises Inc
NSM UN Equity,Nationstar Mortgage Holdings Inc
NSP UN Equity,Insperity Inc
NSR UN Equity,NeuStar Inc
NSSC UW Equity,Napco Security Technologies Inc
NSTG UQ Equity,NanoString Technologies Inc
NTAP UW Equity,NetApp Inc
NTB UN Equity,Bank of NT Butterfield & Son Ltd/The
NTCT UW Equity,NetScout Systems Inc
NTGN UW Equity,Neon Therapeutics Inc
NTGR UW Equity,NETGEAR Inc
NTK UW Equity,Nortek Inc
NTLA UQ Equity,Intellia Therapeutics Inc
NTLS UW Equity,NTELOS Holdings Corp
NTNX UW Equity,Nutanix Inc
NTRA UW Equity,Natera Inc
NTRI UW Equity,Nutrisystem Inc
NTRS UW Equity,Northern Trust Corp
NTUS UW Equity,Natus Medical Inc
NUAN UW Equity,Nuance Communications Inc
NUE UN Equity,Nucor Corp
NUS UN Equity,Nu Skin Enterprises Inc
NUTR UW Equity,Nutraceutical International Corp
NUVA UW Equity,NuVasive Inc
NVAX UW Equity,Novavax Inc
NVCR UW Equity,Novocure Ltd
NVDA UW Equity,NVIDIA Corp
NVEC UR Equity,NVE Corp
NVEE UR Equity,NV5 Global Inc
NVIV UQ Equity,InVivo Therapeutics Holdings Corp
NVIV UR Equity,InVivo Therapeutics Holdings Corp
NVLNF UW Equity,Novelion Therapeutics Inc
NVR UN Equity,NVR Inc
NVRO UN Equity,Nevro Corp
NVST UN Equity,Envista Holdings Corp
NVT UN Equity,nVent Electric PLC
NVTA UN Equity,Invitae Corp
NVTRQ UQ Equity,Nuvectra Corp
NVUS UQ Equity,Novus Therapeutics Inc
NWBI UW Equity,Northwest Bancshares Inc
NWBO UR Equity,Northwest Biotherapeutics Inc
NWE UN Equity,NorthWestern Corp
NWFL UQ Equity,Norwood Financial Corp
NWHM UN Equity,New Home Co Inc/The
NWL UN Equity,Newell Brands Inc
NWL UW Equity,Newell Brands Inc
NWLI UW Equity,National Western Life Group Inc
NWN UN Equity,Northwest Natural Holding Co
NWPX UW Equity,Northwest Pipe Co
NWS UW Equity,News Corp
NWSA UW Equity,News Corp
NX UN Equity,Quanex Building Products Corp
NXEO UR Equity,Nexeo Solutions Inc
NXGN UW Equity,NextGen Healthcare Inc
NXPI UW Equity,NXP Semiconductors NV
NXRT UN Equity,NexPoint Residential Trust Inc
NXST UW Equity,Nexstar Media Group Inc
NXTC UW Equity,NextCure Inc
NXTM UW Equity,NxStage Medical Inc
NYCB UN Equity,New York Community Bancorp Inc
NYMT UW Equity,New York Mortgage Trust Inc
NYMX UR Equity,Nymox Pharmaceutical Corp
NYNY UQ Equity,Empire Resorts Inc
NYRT UN Equity,New York REIT Liquidating LLC
NYT UN Equity,New York Times Co/The
O UN Equity,Realty Income Corp
OA UN Equity,Northrop Grumman Innovation Systems Inc
OAS UN Equity,Oasis Petroleum Inc
OAS UR Equity,Oasis Petroleum Inc
OB UN Equity,OneBeacon Insurance Group Ltd
OBLN UQ Equity,Obalon Therapeutics Inc
OBNK UW Equity,Origin Bancorp Inc
OC UN Equity,Owens Corning
OCAT UQ Equity,Ocata Therapeutics Inc
OCFC UW Equity,OceanFirst Financial Corp
OCLR UW Equity,Oclaro Inc
OCN UN Equity,Ocwen Financial Corp
OCR UN Equity,Omnicare Inc
OCUL UQ Equity,Ocular Therapeutix Inc
OCX UA Equity,Oncocyte Corp
ODC UN Equity,Oil-Dri Corp of America
ODFL UW Equity,Old Dominion Freight Line Inc
ODP UW Equity,Office Depot Inc
ODT UW Equity,Odonate Therapeutics Inc
OEC UN Equity,Orion Engineered Carbons SA
OEG UR Equity,Orbital Energy Group Inc
OESX UR Equity,Orion Energy Systems Inc
OFC UN Equity,Corporate Office Properties Trust
OFED UR Equity,Oconee Federal Financial Corp
OFG UN Equity,OFG Bancorp
OFIX UW Equity,Orthofix Medical Inc
OFLX UQ Equity,Omega Flex Inc
OGE UN Equity,OGE Energy Corp
OGS UN Equity,ONE Gas Inc
OHI UN Equity,Omega Healthcare Investors Inc
OI UN Equity,O-I Glass Inc
OII UN Equity,Oceaneering International Inc
OIS UN Equity,Oil States International Inc
OKE UN Equity,ONEOK Inc
OKSB UW Equity,Southwest Bancorp Inc
OKTA UW Equity,Okta Inc
OLBK UR Equity,Old Line Bancshares Inc
OLED UW Equity,Universal Display Corp
OLLI UQ Equity,Ollie's Bargain Outlet Holdings Inc
OLN UN Equity,Olin Corp
OLP UN Equity,One Liberty Properties Inc
OMC UN Equity,Omnicom Group Inc
OMCL UW Equity,Omnicell Inc
OME UN Equity,Omega Protein Corp
OMED UW Equity,OncoMed Pharmaceuticals Inc
OMER UQ Equity,Omeros Corp
OMF UN Equity,OneMain Holdings Inc
OMG UN Equity,Vectra Co
OMI UN Equity,Owens & Minor Inc
OMN UN Equity,OMNOVA Solutions Inc
OMNT UR Equity,Ominto Inc
ON UW Equity,ON Semiconductor Corp
ONB UW Equity,Old National Bancorp/IN
ONCE UW Equity,Spark Therapeutics Inc
ONCT UR Equity,Oncternal Therapeutics Inc
ONDK UN Equity,On Deck Capital Inc
ONEM UW Equity,1Life Healthcare Inc
ONEW UQ Equity,OneWater Marine Inc
ONTO UN Equity,Onto Innovation Inc
ONTO UW Equity,Onto Innovation Inc
ONVO UA Equity,Organovo Holdings Inc
ONVO UQ Equity,Organovo Holdings Inc
OOMA UN Equity,Ooma Inc
OPB UW Equity,Opus Bank
OPBK UQ Equity,OP Bancorp
OPCH UR Equity,Option Care Health Inc
OPCH UW Equity,Option Care Health Inc
OPI UN Equity,Office Properties Income Trust
OPI UW Equity,Office Properties Income Trust
OPK UN Equity,OPKO Health Inc
OPK UW Equity,OPKO Health Inc
OPOF UR Equity,Old Point Financial Corp
OPRT UW Equity,Oportun Financial Corp
OPRX UR Equity,OptimizeRx Corp
OPTN UW Equity,Optinose Inc
OPWR UN Equity,OPOWER Inc
OPY UN Equity,Oppenheimer Holdings Inc
ORA UN Equity,Ormat Technologies Inc
ORB UN Equity,Orbital Sciences Corp
ORBC UW Equity,ORBCOMM Inc
ORC UN Equity,Orchid Island Capital Inc
ORCL UN Equity,Oracle Corp
OREXQ UW Equity,Orexigen Therapeutics Inc
ORGO UR Equity,Organogenesis Holdings Inc
ORGS UR Equity,Orgenesis Inc
ORI UN Equity,Old Republic International Corp
ORIC UW Equity,ORIC Pharmaceuticals Inc
ORIG UW Equity,Ocean Rig UDW Inc
ORIT UW Equity,Oritani Financial Corp
ORLY UW Equity,O'Reilly Automotive Inc
ORM UA Equity,Owens Realty Mortgage Inc
ORN UN Equity,Orion Group Holdings Inc
ORRF UR Equity,Orrstown Financial Services Inc
OSBC UW Equity,Old Second Bancorp Inc
OSG UN Equity,Overseas Shipholding Group Inc
OSIR UQ Equity,Osiris Therapeutics Inc
OSIS UW Equity,OSI Systems Inc
OSK UN Equity,Oshkosh Corp
OSMT UW Equity,Osmotica Pharmaceuticals PLC
OSPN UR Equity,OneSpan Inc
OSTK UQ Equity,Overstock.com Inc
OSUR UW Equity,OraSure Technologies Inc
OSW UR Equity,OneSpaWorld Holdings Ltd
OTIC UW Equity,Otonomy Inc
OTIS UN Equity,Otis Worldwide Corp
OTTR UW Equity,Otter Tail Corp
OUT UN Equity,Outfront Media Inc
OUTR UW Equity,Coinstar LLC
OVBC UQ Equity,Ohio Valley Banc Corp
OVID UW Equity,Ovid therapeutics Inc
OVLY UR Equity,Oak Valley Bancorp
OVTI UW Equity,OmniVision Technologies Inc
OVV UN Equity,Ovintiv Inc
OWW UN Equity,Orbitz Worldwide Inc
OXFD UQ Equity,Oxford Immunotec Global PLC
OXM UN Equity,Oxford Industries Inc
OXY UN Equity,Occidental Petroleum Corp
OYST UW Equity,Oyster Point Pharma Inc
OZK UW Equity,Bank OZK
P UN Equity,Pandora Media LLC
PACB UW Equity,Pacific Biosciences of California Inc
PACD UN Equity,Pacific Drilling SA
PACK UN Equity,Ranpak Holdings Corp
PACW UW Equity,PacWest Bancorp
PAE UR Equity,PAE Inc
PAG UN Equity,Penske Automotive Group Inc
PAHC UQ Equity,Phibro Animal Health Corp
PANL UR Equity,Pangaea Logistics Solutions Ltd
PANW UN Equity,Palo Alto Networks Inc
PAR UN Equity,PAR Technology Corp
PARR UA Equity,Par Pacific Holdings Inc
PARR UN Equity,Par Pacific Holdings Inc
PASG UW Equity,Passage Bio Inc
PATI UW Equity,Patriot Transportation Holding Inc
PATK UW Equity,Patrick Industries Inc
PAVM UR Equity,PAVmed Inc
PAY UN Equity,VeriFone Systems Inc
PAYC UN Equity,Paycom Software Inc
PAYS UR Equity,Paysign Inc
PAYX UW Equity,Paychex Inc
PB UN Equity,Prosperity Bancshares Inc
PBCT UW Equity,People's United Financial Inc
PBF UN Equity,PBF Energy Inc
PBFS UR Equity,Pioneer Bancorp Inc/NY
PBH UN Equity,Prestige Consumer Healthcare Inc
PBI UN Equity,Pitney Bowes Inc
PBIP UQ Equity,Prudential Bancorp Inc
PBPB UW Equity,Potbelly Corp
PBYI UN Equity,Puma Biotechnology Inc
PBYI UW Equity,Puma Biotechnology Inc
PCAR UW Equity,PACCAR Inc
PCB UW Equity,PCB Bancorp
PCBK UW Equity,Pacific Continental Corp
PCG UN Equity,PG&E Corp
PCH UW Equity,PotlatchDeltic Corp
PCL UN Equity,Plum Creek Timber Co Inc
PCMI UQ Equity,PCM Inc
PCOA UR Equity,Pendrell Corp
PCOA UW Equity,Pendrell Corp
PCP UN Equity,Precision Castparts Corp
PCRX UW Equity,Pacira BioSciences Inc
PCSB UR Equity,PCSB Financial Corp
PCTI UW Equity,PCTEL Inc
PCTY UW Equity,Paylocity Holding Corp
PCYC UW Equity,Pharmacyclics Inc
PCYG UR Equity,Park City Group Inc
PCYO UR Equity,Pure Cycle Corp
PD UN Equity,PagerDuty Inc
PDCE UW Equity,PDC Energy Inc
PDCO UW Equity,Patterson Cos Inc
PDFS UW Equity,PDF Solutions Inc
PDLB UQ Equity,PDL Community Bancorp
PDLI UW Equity,PDL BioPharma Inc
PDM UN Equity,Piedmont Office Realty Trust Inc
PDSB UW Equity,PDS Biotechnology Corp
PE UN Equity,Parsley Energy Inc
PEAK UN Equity,Healthpeak Properties Inc
PEB UN Equity,Pebblebrook Hotel Trust
PEBK UQ Equity,Peoples Bancorp of North Carolina Inc
PEBO UW Equity,Peoples Bancorp Inc/OH
PEG UN Equity,Public Service Enterprise Group Inc
PEGA UW Equity,Pegasystems Inc
PEGI UW Equity,Pattern Energy Group Inc
PEI UN Equity,Pennsylvania Real Estate Investment Trus
PEIX UR Equity,Pacific Ethanol Inc
PEN UN Equity,Penumbra Inc
PENN UW Equity,Penn National Gaming Inc
PEP UN Equity,PepsiCo Inc
PEP UW Equity,PepsiCo Inc
PERY UW Equity,Perry Ellis International Inc
PESXQ UN Equity,Pioneer Energy Services Corp
PETM UW Equity,PetSmart Inc
PETQ UW Equity,PetIQ Inc
PETS UW Equity,PetMed Express Inc
PETX UQ Equity,Aratana Therapeutics Inc
PF UN Equity,Pinnacle Foods Inc
PFBC UW Equity,Preferred Bank/Los Angeles CA
PFBI UQ Equity,Premier Financial Bancorp Inc
PFC UW Equity,Premier Financial Corp
PFE UN Equity,Pfizer Inc
PFG UN Equity,Principal Financial Group Inc
PFG UW Equity,Principal Financial Group Inc
PFGC UN Equity,Performance Food Group Co
PFHD UW Equity,Professional Holding Corp
PFIE UR Equity,Profire Energy Inc
PFIS UW Equity,Peoples Financial Services Corp
PFMT UW Equity,Performant Financial Corp
PFNX UA Equity,Pfenex Inc
PFPT UQ Equity,Proofpoint Inc
PFS UN Equity,Provident Financial Services Inc
PFSI UN Equity,PennyMac Financial Services Inc
PFSW UR Equity,PFSweb Inc
PG UN Equity,Procter & Gamble Co/The
PGC UW Equity,Peapack-Gladstone Financial Corp
PGEM UN Equity,Ply Gem Holdings Inc
PGEN UN Equity,Precigen Inc
PGEN UW Equity,Precigen Inc
PGI UN Equity,Premiere Global Services Inc
PGND UN Equity,Press Ganey Holdings Inc
PGNX UW Equity,Progenics Pharmaceuticals Inc
PGNY UW Equity,Progyny Inc
PGR UN Equity,Progressive Corp/The
PGRE UN Equity,Paramount Group Inc
PGTI UN Equity,PGT Innovations Inc
PGTI UQ Equity,PGT Innovations Inc
PH UN Equity,Parker-Hannifin Corp
PHAS UQ Equity,PhaseBio Pharmaceuticals Inc
PHAT UW Equity,Phathom Pharmaceuticals Inc
PHH UN Equity,PHH Corp
PHIKQ UW Equity,PHI Inc
PHM UN Equity,PulteGroup Inc
PHR UN Equity,Phreesia Inc
PHUN UR Equity,Phunware Inc
PHX UN Equity,Panhandle Oil and Gas Inc
PI UW Equity,Impinj Inc
PICO UW Equity,PICO Holdings Inc
PII UN Equity,Polaris Inc
PINC UW Equity,Premier Inc
PINE UN Equity,Alpine Income Property Trust Inc
PING UN Equity,Ping Identity Holding Corp
PINS UN Equity,Pinterest Inc
PIPR UN Equity,Piper Sandler Cos
PIRRQ UN Equity,Pier 1 Imports Inc
PIRS UR Equity,Pieris Pharmaceuticals Inc
PJT UN Equity,PJT Partners Inc
PK UN Equity,Park Hotels & Resorts Inc
PKBK UR Equity,Parke Bancorp Inc
PKDC UN Equity,Parker Drilling Co
PKDSQ UN Equity,Parker Drilling Co
PKE UN Equity,Park Aerospace Corp
PKG UN Equity,Packaging Corp of America
PKI UN Equity,PerkinElmer Inc
PKOH UW Equity,Park-Ohio Holdings Corp
PKT UW Equity,Procera Networks Inc
PKY UN Equity,Parkway Inc
PL UN Equity,Protective Life Corp
PLAB UW Equity,Photronics Inc
PLAN UN Equity,Anaplan Inc
PLAY UW Equity,Dave & Buster's Entertainment Inc
PLBC UR Equity,Plumas Bancorp
PLCE UW Equity,Children's Place Inc/The
PLCM UW Equity,Polycom Inc
PLD UN Equity,Prologis Inc
PLKI UW Equity,Popeyes Louisiana Kitchen Inc
PLMR UW Equity,Palomar Holdings Inc
PLMT UR Equity,Palmetto Bancshares Inc
PLNT UN Equity,Planet Fitness Inc
PLOW UN Equity,Douglas Dynamics Inc
PLPC UW Equity,Preformed Line Products Co
PLPM UR Equity,Planet Payment Inc
PLSE UR Equity,Pulse Biosciences Inc
PLT UN Equity,Plantronics Inc
PLUG UR Equity,Plug Power Inc
PLUS UW Equity,ePlus Inc
PLXS UW Equity,Plexus Corp
PLYM UN Equity,Plymouth Industrial REIT Inc
PM UN Equity,Philip Morris International Inc
PMBC UW Equity,Pacific Mercantile Bancorp
PMC UN Equity,PharMerica Corp
PMCS UW Equity,Microsemi Storage Solutions Inc
PMT UN Equity,PennyMac Mortgage Investment Trust
PMTS UR Equity,CPI Card Group Inc
PMTS UW Equity,CPI Card Group Inc
PNC UN Equity,PNC Financial Services Group Inc/The
PNFP UW Equity,Pinnacle Financial Partners Inc
PNK UW Equity,Pinnacle Entertainment Inc
PNM UN Equity,PNM Resources Inc
PNR UN Equity,Pentair PLC
PNRA UW Equity,Panera Bread Co
PNRG UR Equity,PrimeEnergy Resources Corp
PNTG UW Equity,Pennant Group Inc/The
PNTPQ UN Equity,Patriot National Inc
PNW UN Equity,Pinnacle West Capital Corp
PNX UN Equity,Phoenix Cos Inc/The
PNY UN Equity,Piedmont Natural Gas Co Inc
PODD UW Equity,Insulet Corp
POL UN Equity,PolyOne Corp
POM UN Equity,Pepco Holdings LLC
POOL UW Equity,Pool Corp
POR UN Equity,Portland General Electric Co
POST UN Equity,Post Holdings Inc
POWI UW Equity,Power Integrations Inc
POWL UW Equity,Powell Industries Inc
POWR UN Equity,PowerSecure International Inc
POZN UW Equity,POZEN Inc
PPBI UW Equity,Pacific Premier Bancorp Inc
PPC UW Equity,Pilgrim's Pride Corp
PPD UW Equity,PPD Inc
PPG UN Equity,PPG Industries Inc
PPL UN Equity,PPL Corp
PPO UN Equity,Polypore International LP
PPS UN Equity,Post Properties Inc
PQG UN Equity,PQ Group Holdings Inc
PQUEQ UN Equity,PetroQuest Energy Inc
PRA UN Equity,ProAssurance Corp
PRAA UW Equity,PRA Group Inc
PRAH UW Equity,PRA Health Sciences Inc
PRDO UW Equity,Perdoceo Education Corp
PRE UN Equity,PartnerRe Ltd
PRFT UW Equity,Perficient Inc
PRGO UN Equity,Perrigo Co PLC
PRGS UW Equity,Progress Software Corp
PRGX UW Equity,PRGX Global Inc
PRI UN Equity,Primerica Inc
PRIM UW Equity,Primoris Services Corp
PRK UA Equity,Park National Corp
PRKR UR Equity,ParkerVision Inc
PRLB UN Equity,Proto Labs Inc
PRMW UN Equity,Primo Water Corp
PRNB UW Equity,Principia Biopharma Inc
PRO UN Equity,PROS Holdings Inc
PROS UN Equity,ProSight Global Inc
PROV UW Equity,Provident Financial Holdings Inc
PRPL UR Equity,Purple Innovation Inc
PRSC UW Equity,Providence Service Corp/The
PRSP UN Equity,Perspecta Inc
PRTA UW Equity,Prothena Corp PLC
PRTH UR Equity,Priority Technology Holdings Inc
PRTK UQ Equity,Paratek Pharmaceuticals Inc
PRTS UW Equity,US Auto Parts Network Inc
PRTY UN Equity,Party City Holdco Inc
PRU UN Equity,Prudential Financial Inc
PRVB UW Equity,Provention Bio Inc
PRVL UQ Equity,Prevail Therapeutics Inc
PRXL UW Equity,PAREXEL International Corp
PS UW Equity,Pluralsight Inc
PSA UN Equity,Public Storage
PSB UN Equity,PS Business Parks Inc
PSDO UW Equity,Presidio Inc
PSEM UW Equity,Pericom Semiconductor Corp
PSGLQ UN Equity,Old PSG Wind-Down Ltd
PSIX UR Equity,Power Solutions International Inc
PSMT UW Equity,PriceSmart Inc
PSN UN Equity,Parsons Corp
PSNL UQ Equity,Personalis Inc
PSTB UW Equity,Park Sterling Corp
PSTG UN Equity,Pure Storage Inc
PSTV UQ Equity,Plus Therapeutics Inc
PSUNQ UW Equity,Pacific Sunwear of California LLC
PSV UN Equity,Hermitage Offshore Services Ltd
PSX UN Equity,Phillips 66
PTC UW Equity,PTC Inc
PTCT UW Equity,PTC Therapeutics Inc
PTE UR Equity,PolarityTE Inc
PTEN UW Equity,Patterson-UTI Energy Inc
PTGX UQ Equity,Protagonist Therapeutics Inc
PTHN UN Equity,Patheon BV
PTI UQ Equity,Proteostasis Therapeutics Inc
PTLA UW Equity,Portola Pharmaceuticals Inc
PTN UA Equity,Palatin Technologies Inc
PTON UW Equity,Peloton Interactive Inc
PTP UN Equity,Platinum Underwriters Holdings Ltd
PTRY UW Equity,Pantry Inc/The
PTSI UQ Equity,PAM Transportation Services Inc
PTVCB UQ Equity,Protective Insurance Corp
PTXTQ UQ Equity,Pernix Therapeutics Holdings Inc
PUB UR Equity,People's Utah Bancorp
PUMP UN Equity,ProPetro Holding Corp
PVAC UW Equity,Penn Virginia Corp
PVAHQ UN Equity,Penn Virginia Corp
